,id,text,likes,comments
151,#Bristruth30502,"Dear aerospace students, wth was this behaviour with one of the only two female lecturers we have?? I promise you, you all wouldn't be so blunt, direct, and disrespectful with a male lecturer. It's bad enough that the chat is patronising on a regular basis, especially considering how much of an acclaimed member of staff she is. I'd like to see all of your professional careers go as far as hers smh. Just because she seems chill doesn't give you permission to be disrespectful. The digital stench of misogyny is STRONG.",240,8
152,#Bristruth30501,Gotta give a shout out to one of our chemistry lecturers who gave a chemical explanation of why a curry is the best thing to eat after a night out,97,10
153,#Bristruth30500,"Last year I only ate pesto pasta. This year it's beans on toast. Next year I'm thinking fish finger sandwiches, maybe korma from a jar. My logic is that if I rotate the only meal I eat on a yearly basis, by 60, I might have consumed a full set of nutrients",241,65
154,#Bristruth30499,"How do I, a black man, explain to my white gf that wearing a bonnet isn’t girly and that I need to do it to protect my very long 4c hair",25,1
155,#Bristruth30498,"friendly reminder to WASH YOUR MASKS
you detty pigs",82,0
156,#Bristruth30497,is it bad that i am ten times more likely to swipe right on a guy if his pictures are taken on film??,14,2
157,#Bristruth30496,‘I want a baby....actually I think I just want a pet. Something to wake up for’,28,14
158,#Bristruth30495,CAN BLACKBOARD STOP SENDING ME NOTIFICATIONS FOR SUBJECTS I DONT DO,233,7
159,#Bristruth30494,Is it just me who feels like garlic bread has to be a starter for things but can never be a meal in itself... like why can’t I have a whole garlic pizza and that’s dinner why do I think if I have the garlic bread I then need to think about what goes with it?,29,11
160,#Bristruth30493,"Starting a petition to get lecturers to replace ""Thank-you for watching and see you next time"" with ""Remember to like, comment and subscribe"".",114,5
161,#Bristruth30492,"One of the few good things to happen this year was the Pixar movie Onward. Seriously, I highly recommend. It’s the perfect mix of light-hearted banter, discourse on believing in yourself and a wonderfully told story about the powerful love a father had for his sons but most importantly, the love two brothers never realised they shared for one another.",42,8
162,#Bristruth30491,Can we PLEASE get a carvery appreciation society where we just go for cute carvery lunches all the time,59,18
163,#Bristruth30490,Imagine being able to snooze your alarm just by glaring at it indignantly,21,2
164,#Bristruth30489,how do people actually have the motivation to do online uni?,92,3
165,#Bristruth30488,Any other engmaths getting really distracted by epidemic modelling instead of doing their coursework?,20,5
166,#Bristruth30487,Need parsons deliveroo for self isolation ASAP,52,26
167,#Bristruth30486,Who is regretting getting the cheapest wifi they could?,30,22
168,#Bristruth30485,"When/If Elizabeth II dies and the throne passes to Prince Charles , will Queen’s building be renamed to King’s?",16,2
169,#Bristruth30484,whoever keeps telling the ski trip organisers that UoB students like dnb needs to stop.,34,8
170,#Bristruth30483,"PSA if you're going to the courtrooms to get covid tested, the MTU is behind the gate round the back of the building (took me forever to find it)",1,1
171,Admin post:,"
Hello all, this a quick reminder to all societies regarding our opportunity to advertise on the Bristruths website and page feed. Due to high demand we ask that all societies who are interested please get in touch as soon as possible by messaging the page on Facebook, as we only have a few spaces left.

Thank you,

The Admins xxx",3,3
172,#Bristruth30482,Massive shout out to the epigram news team. You're all doing a great job at and providing so much information that I wouldn't know about otherwise. Keep up the good work 💪,67,10
173,#Bristruth30481,"Isolation Diary, day 5:
Woke up to the cleaner screaming about our rubbish being all over the place in the staircase, she has my greatest sympathy - its disgusting - only problem is we are not allowed to leave to take the rubbish out so somewhat of a catch 22.
First thing on the agenda, trawl through the food parcels we have been given. Separate into potential meal, edible, starvation rations and no way.
Following a general sort of my room, after all this is my living space for another 15 days so needs to feel a little zen, its time to log onto my seminar. Blackboard chucked me off three times, each time when I turned on the camera. Can’t help but think the universe is severely judging my isolation appearance (rolled out of bed and whacked on the same pair of trackies).
Its now 1pm and I realised catering did actually deliver breakfast, halfway up the stairs. Cold bacon baps anyone? Food poisoning to garnish the covid? - I’ll pass.
Got through some reading while simultaneously watching every Dolly Alderton interview I could find.
Its 5:30 and dinner has arrived, they are trying their best, but again I shall pass and instead opt for one of the emergency food parcel concoctions. I have been enjoying peanut butter on crackers and a few raisins, Michelin star oú t’es?
7pm, my favourite part of the day, crack open a (warm because the fridge is overflowing more than a Primark jumper stand) beer. The drinking begins and with it the day’s lack of stimulation washes away.
1am watching Schitt’s Creek - get on it guys.
2am goodnight, many lucid dreams but at least it provides something to reflect on the next morning.",83,3
174,#Bristruth30480,"Heads up that we can all get a free zoom account for the year from the uni (they kept this v quiet , classic Hugh) just email IT services and you will get an email w ur login",36,0
175,#Bristruth30479,Any other 3rd years know what sort of stuff they wanna do when they graduate but cant explain it properly so dont know what to search for or what to ask the careers service,6,2
176,#Bristruth30478,"i won't lie the speed at which some people skateboard down park street genuinely terrifies me..
are u guys okay?",67,7
177,#Bristruth30477,Anybody else struggling with anxiety and feelings of invasion of privacy due to video chats?,20,1
178,#Bristruth30476,"when someone writes a bristruth asking for help with alcoholism, why the fuck are people tagging their mates as a joke?! Bit insensitive",148,4
179,#Bristruth30475,Is it even a real 2 minute break from lectures if you don't need to authenticate your login when you come back,71,1
180,#Bristruth30474,does anyone have recommendations of driving instructors in bristol? am desperate to learn but I don’t know anyone who’s passed here :/,5,16
181,#Bristruth30473,"Lost my house keys and all my house mate could say was ""keep it down when you try to get back into the house""
Love second year :|",16,1
